head_id	seqid	start	end	strand	motherlength	length	neighbor_gene	relative_position	distance	correlation	transcription	repetitions	gene_start	gene_end	gene_strand	gene_length	gene_transcription	same_strand	gene_stream	head_stream
head3464	SM_V7_ZW	2414609	2414709	-	436	100	Smp_304450	olap	0.0		1.92711212291635	0.0	2410978.0	2426489.0	-	15511	0.7945054633779294	True	olap	olap
head3466	SM_V7_2	2418170	2418270	+	180	100	Smp_090440	hg	988.0		0.0	0.0	2419258.0	2429172.0	+	9914	5.9442133576110425	True	hg	hg
head3467	SM_V7_3	2421698	2421798	+	859	100	Smp_205760	hg	1606.0		0.0	1.0	2423404.0	2425760.0	+	2356	12.29705619844773	True	hg	hg
head3470	SM_V7_4	2423471	2423571	+	125	100	Smp_062980	gh	15471.0	-0.04124617252727654	1.2272394258519888	0.0	2396482.0	2408000.0	+	11518	73.55207247317892	True	gh	gh
head3473	SM_V7_ZW	2425782	2425882	+	187	100	Smp_304450	olap	0.0		0.0	0.0	2410978.0	2426489.0	-	15511	0.7945054633779294	False	olap	olap
head3479	SM_V7_7	2427694	2427794	-	571	100	Smp_198360	olap	0.0	0.9266889533499928	1.1493205274507736	0.0	2386178.0	2443774.0	+	57596	5.380783472222534	False	olap	olap
head3483	SM_V7_7	2430837	2430937	+	827	100	Smp_198360	olap	0.0	0.9911174532098709	0.3068098564629972	0.0	2386178.0	2443774.0	+	57596	5.380783472222534	True	olap	olap
head3487	SM_V7_1	2433781	2433881	+	896	100	Smp_176630	hg	4930.0		0.0	1.0	2438811.0	2462625.0	+	23814	0.08749531365805575	True	hg	hg
head3490	SM_V7_6	2437114	2437214	+	291	100	Smp_162260	olap	0.0	0.06261953892356156	3.3289761961334925	0.0	2424780.0	2448535.0	-	23755	23.36183667818691	False	olap	olap
head3492	SM_V7_3	2439720	2439820	+	436	100	Smp_333450	hg	1794.0	0.32817696252157064	0.4086317824933114	1.0	2441614.0	2453010.0	-	11396	2.6781023719370376	False	gh	hg
head3494	SM_V7_7	2441275	2441375	-	614	100	Smp_198360	olap	0.0	0.7127062273729234	9.394921554024604	0.0	2386178.0	2443774.0	+	57596	5.380783472222534	False	olap	olap
head3498	SM_V7_ZW	2455657	2455757	+	435	100	Smp_015480	olap	0.0	0.9953464972166728	8.94232328040135	0.0	2439473.0	2460186.0	+	20713	3.9591356023726956	True	olap	olap
head3505	SM_V7_7	2463809	2463909	-	1098	100	Smp_318000	olap	0.0	0.5526294783343579	0.3068098564629972	0.0	2453008.0	2474927.0	+	21919	1.0601300737250479	False	olap	olap
head3507	SM_V7_2	2466321	2466421	+	181	100	Smp_090450	gh	7027.0		0.0	0.0	2429206.0	2459294.0	-	30088	65.62672311756292	False	hg	gh
head3510	SM_V7_7	2479354	2479454	+	302	100	Smp_318000	gh	4427.0	0.865516722722283	2.098501091552554	0.0	2453008.0	2474927.0	+	21919	1.0601300737250479	True	gh	gh
head3518	SM_V7_1	2483767	2483867	-	3072	100	Smp_176640	gh	4856.0	-0.14250417088047396	0.9452861908999812	0.0	2471291.0	2478911.0	+	7620	12.13837713919461	False	gh	hg
head3522	SM_V7_3	2494705	2494805	+	75	100	Smp_333460	gh	127.0	-0.4953379594584095	1.7816107014296303	0.0	2482945.0	2494578.0	-	11633	7.007470538758362	False	hg	gh
head3524	SM_V7_1	2495551	2495651	+	570	100	Smp_176650	hg	5267.0	-0.1652310672541456	4.905226735964796	0.0	2500918.0	2533112.0	+	32194	2.619026447276199	True	hg	hg
head3530	SM_V7_2	2502193	2502293	+	93	100	Smp_310080	hg	6332.0	-0.4736274809492412	0.3068098564629972	0.0	2508625.0	2511724.0	-	3099	463.6496647232024	False	gh	hg
head3559	SM_V7_1	2522136	2522236	-	317	100	Smp_176650	olap	0.0	0.05209900006198607	2.8174466192204974	0.0	2500918.0	2533112.0	+	32194	2.619026447276199	False	olap	olap
head3560	SM_V7_6	2522550	2522650	-	280	100	Smp_162290	hg	5060.0		1.9413369864362426	0.0	2527710.0	2549035.0	-	21325	0.4442042158273168	True	gh	gh
head3569	SM_V7_2	2526705	2526805	+	490	100	Smp_310090	hg	9160.0		0.0	0.0	2535965.0	2546017.0	-	10052	0.615304399376334	False	gh	hg
head3574	SM_V7_1	2531697	2531797	+	890	100	Smp_176650	olap	0.0	0.4241649550003289	12.681498030622206	0.0	2500918.0	2533112.0	+	32194	2.619026447276199	True	olap	olap
head3579	SM_V7_6	2533299	2533399	-	236	100	Smp_162290	olap	0.0	0.3673557891705845	1.8647621664070824	0.0	2527710.0	2549035.0	-	21325	0.4442042158273168	True	olap	olap
head3581	SM_V7_6	2534806	2534906	+	520	100	Smp_162290	olap	0.0		0.0	0.0	2527710.0	2549035.0	-	21325	0.4442042158273168	False	olap	olap
head3587	SM_V7_6	2536191	2536291	+	254	100	Smp_162290	olap	0.0	-0.18720478834855828	0.5366544084066698	0.0	2527710.0	2549035.0	-	21325	0.4442042158273168	False	olap	olap
head3594	SM_V7_2	2546483	2546583	-	317	100	Smp_310090	gh	466.0		0.0	1.0	2535965.0	2546017.0	-	10052	0.615304399376334	True	hg	hg
head3597	SM_V7_4	2549104	2549204	-	464	100	Smp_329010	gh	24884.0		0.0	0.0	2504885.0	2524220.0	-	19335	1.2829776976754699	True	hg	hg
head3604	SM_V7_7	2565680	2565780	-	234	100	Smp_062300	gh	18586.0	-0.05785365617769452	3.491015213296194	0.0	2542453.0	2547094.0	-	4641	78.71737012149715	True	hg	hg
head3605	SM_V7_4	2566006	2566106	-	285	100	Smp_063030	hg	21987.0		0.3068098564629972	0.0	2588093.0	2603698.0	-	15605	11.591575294127617	True	gh	gh
head3609	SM_V7_4	2569954	2570054	-	545	100	Smp_063030	hg	18039.0		0.3068098564629972	0.0	2588093.0	2603698.0	-	15605	11.591575294127617	True	gh	gh
head3611	SM_V7_ZW	2570996	2571096	-	787	100	Smp_244830	gh	8165.0		0.0	0.0	2547573.0	2562831.0	+	15258	8.697366902490097	False	gh	hg
head3617	SM_V7_6	2579165	2579265	-	340	100	Smp_162300	gh	7223.0		0.6136197129259944	0.0	2568699.0	2571942.0	+	3243	16.18269220913987	False	gh	hg
head3623	SM_V7_6	2587169	2587269	+	419	100	Smp_162300	gh	15227.0		1.1493205274507736	0.0	2568699.0	2571942.0	+	3243	16.18269220913987	True	gh	gh
head3625	SM_V7_ZW	2590069	2590169	-	1011	100	Smp_244820	olap	0.0		0.2043158912466557	0.0	2580442.0	2644727.0	+	64285	0.3615296483346452	False	olap	olap
head3626	SM_V7_1	2591560	2591660	+	246	100	Smp_099310	olap	0.0	0.8914510118459218	11.037586537081399	0.0	2584513.0	2621314.0	-	36801	13.379077648215471	False	olap	olap
head3627	SM_V7_3	2594714	2594814	+	355	100	Smp_151740	olap	0.0	0.5979891140996091	3.1660777900977006	0.0	2562924.0	2620043.0	+	57119	1.7624502167812952	True	olap	olap
head3628	SM_V7_5	2593493	2593593	-	1106	100	Smp_086630	hg	32420.0		0.0	5.0	2626013.0	2628966.0	-	2953	0.0	True	gh	gh
head3629	SM_V7_2	2595199	2595299	+	129	100	Smp_327390	olap	0.0		1.6861071306102842	6.0	2584128.0	2644730.0	-	60602	0.5610868695683895	False	olap	olap
head3635	SM_V7_2	2597874	2597974	-	1762	100	Smp_327390	olap	0.0		0.9491805641017805	2.0	2584128.0	2644730.0	-	60602	0.5610868695683895	True	olap	olap
head3636	SM_V7_6	2602371	2602471	+	364	100	Smp_162300	gh	30429.0		0.0	0.0	2568699.0	2571942.0	+	3243	16.18269220913987	True	gh	gh
head3642	SM_V7_6	2607335	2607435	+	535	100	Smp_162300	gh	35393.0		1.1493205274507736	0.0	2568699.0	2571942.0	+	3243	16.18269220913987	True	gh	gh
head3644	SM_V7_2	2608595	2608695	+	80	100	Smp_327390	olap	0.0		0.0	2.0	2584128.0	2644730.0	-	60602	0.5610868695683895	False	olap	olap
head3647	SM_V7_1	2610175	2610275	+	193	100	Smp_099310	olap	0.0	-0.5736980229916796	6.607110142687686	0.0	2584513.0	2621314.0	-	36801	13.379077648215471	False	olap	olap
head3650	SM_V7_5	2612035	2612135	+	152	100	Smp_086630	hg	13878.0		0.0	5.0	2626013.0	2628966.0	-	2953	0.0	False	gh	hg
head3655	SM_V7_6	2614788	2614888	+	318	100	Smp_074390	hg	40844.0		4.061581295278315	0.0	2655732.0	2659933.0	-	4201	4.142416959148277	False	gh	hg
head3656	SM_V7_6	2616047	2616147	+	602	100	Smp_074390	hg	39585.0	-0.34914776826645244	0.0	0.0	2655732.0	2659933.0	-	4201	4.142416959148277	False	gh	hg
head3658	SM_V7_7	2618412	2618512	-	688	100	Smp_155720	gh	10613.0		0.0		2588474.0	2607799.0	-	19325	42.52681100084844	True	hg	hg
head3660	SM_V7_6	2620804	2620904	+	318	100	Smp_074390	hg	34828.0	-0.2568541169879476	0.6136197129259944	0.0	2655732.0	2659933.0	-	4201	4.142416959148277	False	gh	hg
head3661	SM_V7_ZW	2617298	2617398	-	3183	100	Smp_244820	olap	0.0		0.2043158912466557	1.0	2580442.0	2644727.0	+	64285	0.3615296483346452	False	olap	olap
head3662	SM_V7_6	2621470	2621570	+	571	100	Smp_074390	hg	34162.0		0.3068098564629972	0.0	2655732.0	2659933.0	-	4201	4.142416959148277	False	gh	hg
head3670	SM_V7_2	2632446	2632546	-	317	100	Smp_327390	olap	0.0	0.5143703319381135	0.0	1.0	2584128.0	2644730.0	-	60602	0.5610868695683895	True	olap	olap
head3671	SM_V7_ZW	2632944	2633044	-	108	100	Smp_244820	olap	0.0		0.0	0.0	2580442.0	2644727.0	+	64285	0.3615296483346452	False	olap	olap
head3673	SM_V7_6	2634924	2635024	-	85	100	Smp_074390	hg	20708.0		0.0	0.0	2655732.0	2659933.0	-	4201	4.142416959148277	True	gh	gh
head3681	SM_V7_6	2641631	2641731	+	196	100	Smp_074390	hg	14001.0		0.0	0.0	2655732.0	2659933.0	-	4201	4.142416959148277	False	gh	hg
head3685	SM_V7_7	2644973	2645073	-	378	100	Smp_300560	hg	1828.0		3.320892550320853	0.0	2646901.0	2733078.0	+	86177	0.6362340912844775	False	hg	gh
head3687	SM_V7_1	2650397	2650497	+	3187	100	Smp_305350	olap	0.0	0.9666571886703428	1.9672561316234236	0.0	2632615.0	2712724.0	-	80109	3.8224003456139464	False	olap	olap
head3690	SM_V7_7	2649729	2649829	-	95	100	Smp_300560	olap	0.0	0.2356510389379048	1.5915512717405638	0.0	2646901.0	2733078.0	+	86177	0.6362340912844775	False	olap	olap
head3695	SM_V7_7	2653425	2653525	-	179	100	Smp_300560	olap	0.0	0.4008796450410424	0.9873862279619641	0.0	2646901.0	2733078.0	+	86177	0.6362340912844775	False	olap	olap
head3704	SM_V7_ZW	2661782	2661882	+	173	100	Smp_244800	hg	2440.0	-0.4222111727300489	1.0222514954193058	0.0	2664322.0	2710468.0	-	46146	7.527139844015112	False	gh	hg
head3708	SM_V7_7	2664352	2664452	+	439	100	Smp_300560	olap	0.0		0.0	0.0	2646901.0	2733078.0	+	86177	0.6362340912844775	True	olap	olap
head3710	SM_V7_7	2664695	2664795	-	557	100	Smp_300560	olap	0.0		0.0	0.0	2646901.0	2733078.0	+	86177	0.6362340912844775	False	olap	olap
head3712	SM_V7_4	2668247	2668347	+	295	100	Smp_156150	olap	0.0		0.0	0.0	2631639.0	2708035.0	-	76396	0.5063337991801703	False	olap	olap
head3732	SM_V7_7	2681191	2681291	-	668	100	Smp_300560	olap	0.0		0.0	0.0	2646901.0	2733078.0	+	86177	0.6362340912844775	False	olap	olap
head3735	SM_V7_6	2685039	2685139	-	662	100	Smp_074400	olap	0.0	0.7904936452892424	4.1110030072489	0.0	2677226.0	2696597.0	+	19371	7.087030762360474	False	olap	olap
head3736	SM_V7_7	2686353	2686453	-	232	100	Smp_300560	olap	0.0		3.889787509009851	0.0	2646901.0	2733078.0	+	86177	0.6362340912844775	False	olap	olap
head3738	SM_V7_7	2687120	2687220	-	67	100	Smp_300560	olap	0.0		3.6790241176835656	0.0	2646901.0	2733078.0	+	86177	0.6362340912844775	False	olap	olap
head3740	SM_V7_ZW	2688066	2688166	+	289	100	Smp_244800	olap	0.0	0.038607021299467005	3.0611210139768943	0.0	2664322.0	2710468.0	-	46146	7.527139844015112	False	olap	olap
head3743	SM_V7_4	2694354	2694454	+	431	100	Smp_156150	olap	0.0	0.583701900871532	0.9491805641017805	0.0	2631639.0	2708035.0	-	76396	0.5063337991801703	False	olap	olap
head3745	SM_V7_7	2693888	2693988	-	278	100	Smp_300560	olap	0.0		0.2043158912466557	0.0	2646901.0	2733078.0	+	86177	0.6362340912844775	False	olap	olap
head3748	SM_V7_6	2700387	2700487	+	446	100	Smp_074410	hg	2581.0	0.5539083774503308	0.5787544454686527	0.0	2703068.0	2716095.0	-	13027	5.436509203808079	False	gh	hg
head3749	SM_V7_6	2702156	2702256	+	261	100	Smp_074410	hg	812.0		0.0	1.0	2703068.0	2716095.0	-	13027	5.436509203808079	False	gh	hg
head3750	SM_V7_6	2702113	2702213	-	205	100	Smp_074410	hg	855.0	0.020630386219174617	0.0	1.0	2703068.0	2716095.0	-	13027	5.436509203808079	True	gh	gh
head3761	SM_V7_4	2718922	2719022	+	1065	100	Smp_156150	gh	10887.0		0.0	0.0	2631639.0	2708035.0	-	76396	0.5063337991801703	False	hg	gh
head3779	SM_V7_7	2730360	2730460	+	577	100	Smp_300560	olap	0.0	0.6227503231217477	1.1502741213326642	0.0	2646901.0	2733078.0	+	86177	0.6362340912844775	True	olap	olap
head3795	SM_V7_6	2748173	2748273	-	176	100	Smp_331230	hg	1954.0		1.1493205274507736	0.0	2750227.0	2760292.0	+	10065	3.613517093961626	False	hg	gh
head3798	SM_V7_5	2746805	2746905	-	2009	100	Smp_086630	gh	117839.0		0.0	6.0	2626013.0	2628966.0	-	2953	0.0	True	hg	hg
head3800	SM_V7_1	2749240	2749340	-	460	100	Smp_176700	hg	26618.0		2.912260767827542	0.0	2775958.0	2776574.0	+	616	0.0	False	hg	gh
head3807	SM_V7_ZW	2750107	2750207	-	3186	100	Smp_130660	olap	0.0		0.0	0.0	2718322.0	2780093.0	+	61771	1.0478660437273284	False	olap	olap
head3809	SM_V7_7	2754289	2754389	+	330	100	Smp_300570	olap	0.0	0.8869723662101541	1.4654803353872734	0.0	2748731.0	2791013.0	+	42282	0.6320469078137907	True	olap	olap
head3810	SM_V7_6	2754976	2755076	+	650	100	Smp_331230	olap	0.0	-0.005437118360547353	1.158089684930791	0.0	2750227.0	2760292.0	+	10065	3.613517093961626	True	olap	olap
head3820	SM_V7_5	2762883	2762983	+	2904	100	Smp_086630	gh	133917.0		0.0	6.0	2626013.0	2628966.0	-	2953	0.0	False	hg	gh
head3830	SM_V7_4	2766464	2766564	-	518	100	Smp_139450	hg	10709.0		0.0	0.0	2777273.0	2779615.0	+	2342	0.45835365098016634	False	hg	gh
head3831	SM_V7_3	2767655	2767755	-	105	100	Smp_181230	olap	0.0	0.6945412133188388	2.0089656841952426	0.0	2730697.0	2806481.0	+	75784	1.6293695111573916	False	olap	olap
head3833	SM_V7_7	2767970	2768070	-	320	100	Smp_300570	olap	0.0		0.6136197129259944	0.0	2748731.0	2791013.0	+	42282	0.6320469078137907	False	olap	olap
head3837	SM_V7_5	2771807	2771907	-	593	100	Smp_086630	gh	142841.0		0.0	6.0	2626013.0	2628966.0	-	2953	0.0	True	hg	hg
head3844	SM_V7_5	2780327	2780427	+	2009	100	Smp_086630	gh	151361.0		0.0	6.0	2626013.0	2628966.0	-	2953	0.0	False	hg	gh
head3845	SM_V7_7	2779682	2779782	+	886	100	Smp_300570	olap	0.0	0.978329280982892	0.0	0.0	2748731.0	2791013.0	+	42282	0.6320469078137907	True	olap	olap
head3854	SM_V7_5	2790154	2790254	-	2009	100	Smp_086630	gh	161188.0		0.0	6.0	2626013.0	2628966.0	-	2953	0.0	True	hg	hg
head3860	SM_V7_ZW	2796558	2796658	+	624	100	Smp_015630	gh	1740.0	-0.22782662794445896	3.8811975816169157	0.0	2791720.0	2794818.0	-	3098	42.87468908559043	False	hg	gh
head3865	SM_V7_5	2805385	2805485	+	2009	100	Smp_086630	gh	176419.0		0.0	6.0	2626013.0	2628966.0	-	2953	0.0	False	hg	gh
head3877	SM_V7_ZW	2815723	2815823	+	288	100	Smp_321840	hg	5372.0	0.7830284777727474	1.4222187103383197	0.0	2821195.0	2836370.0	+	15175	1.2224585269060682	True	hg	hg
head3881	SM_V7_ZW	2816638	2816738	-	714	100	Smp_321840	hg	4457.0	0.6478206674206626	1.456130383913771	0.0	2821195.0	2836370.0	+	15175	1.2224585269060682	False	hg	gh
head3888	SM_V7_4	2822075	2822175	+	217	100	Smp_335400	olap	0.0		0.0	2.0	2810134.0	2829519.0	-	19385	0.031133073098665375	False	olap	olap
head3889	SM_V7_1	2822724	2822824	-	414	100	Smp_336800	olap	0.0	-0.0977472683476394	14.817316593471993	0.0	2809585.0	2877101.0	+	67516	0.6425475974596058	False	olap	olap
head3892	SM_V7_ZW	2824930	2825030	-	666	100	Smp_321840	olap	0.0	0.7443111538851329	2.6054509113645445	0.0	2821195.0	2836370.0	+	15175	1.2224585269060682	False	olap	olap
head3899	SM_V7_7	2835021	2835121	-	191	100	Smp_300580	olap	0.0	0.4751847880204376	0.8179356041726501	0.0	2803631.0	2846927.0	+	43296	3.6007434868562243	False	olap	olap
head3901	SM_V7_ZW	2838517	2838617	+	186	100	Smp_321840	gh	2147.0	0.4111362061475365	0.2043158912466557	0.0	2821195.0	2836370.0	+	15175	1.2224585269060682	True	gh	gh
head3905	SM_V7_7	2844962	2845062	-	240	100	Smp_300580	olap	0.0	0.9285932114928258	8.474332903841008	0.0	2803631.0	2846927.0	+	43296	3.6007434868562243	False	olap	olap
head3909	SM_V7_7	2851036	2851136	-	411	100	Smp_300580	gh	4109.0		0.0	0.0	2803631.0	2846927.0	+	43296	3.6007434868562243	False	gh	hg
head3910	SM_V7_7	2854116	2854216	+	209	100	Smp_300580	gh	7189.0	-0.23041213055961526	3.2190706242905387	0.0	2803631.0	2846927.0	+	43296	3.6007434868562243	True	gh	gh
head3917	SM_V7_4	2857968	2858068	-	315	100	Smp_335400	gh	28449.0		0.0	9.0	2810134.0	2829519.0	-	19385	0.031133073098665375	True	hg	hg
head3943	SM_V7_6	2868910	2869010	-	488	100	Smp_179290	olap	0.0	0.675684031807047	12.61379934797854	0.0	2832777.0	2876622.0	-	43845	7.873287207887399	True	olap	olap
head3947	SM_V7_1	2874920	2875020	-	1128	100	Smp_336800	olap	0.0	0.8139216943216662	4.0120717064728355	0.0	2809585.0	2877101.0	+	67516	0.6425475974596058	False	olap	olap
head3962	SM_V7_6	2896067	2896167	-	331	100	Smp_247750	hg	2185.0	0.5683919307506031	0.0	0.0	2898352.0	2905443.0	-	7091	0.8474407977511356	True	gh	gh
head3977	SM_V7_7	2904667	2904767	+	465	100	Smp_335530	olap	0.0	0.5548466178651998	5.090918340832084	0.0	2892954.0	2909404.0	-	16450	4.266590161783258	False	olap	olap
head3980	SM_V7_7	2905407	2905507	-	464	100	Smp_335530	olap	0.0	0.2772391610954226	2.106689455039086	0.0	2892954.0	2909404.0	-	16450	4.266590161783258	True	olap	olap
head3987	SM_V7_7	2909387	2909487	-	151	100	Smp_335530	olap	0.0	0.5633211191714077	1.1575088909373055	0.0	2892954.0	2909404.0	-	16450	4.266590161783258	True	olap	olap
head4016	SM_V7_3	2928283	2928383	-	278	100	Smp_307780	hg	1315.0	0.5245009376662697	4.18201122772243	0.0	2929698.0	2987453.0	-	57755	1.4080185066879296	True	gh	gh
head4023	SM_V7_3	2931995	2932095	+	237	100	Smp_307780	olap	0.0	-0.2499344614456468	0.8466865988854391	0.0	2929698.0	2987453.0	-	57755	1.4080185066879296	False	olap	olap
head4045	SM_V7_ZW	2947489	2947589	+	645	100	Smp_015670	hg	8893.0	0.02214090307942429	2.102677019450217	0.0	2956482.0	2957424.0	+	942	44.37011762891756	True	hg	hg
head4046	SM_V7_2	2954438	2954538	+	1762	100	Smp_327490	hg	14336.0		0.0	2.0	2968874.0	2972964.0	+	4090	0.0225043904496086	True	hg	hg
head4047	SM_V7_ZW	2951770	2951870	-	790	100	Smp_015670	hg	4612.0		0.0	0.0	2956482.0	2957424.0	+	942	44.37011762891756	False	hg	gh
head4048	SM_V7_6	2954164	2954264	+	208	100	Smp_179250	gh	2711.0		1.2847414152775667		2946408.0	2951453.0	-	5045	0.4124811198388167	False	hg	gh
head4054	SM_V7_3	2956316	2956416	+	238	100	Smp_307780	olap	0.0	0.8853185484665954	8.909905620408132	1.0	2929698.0	2987453.0	-	57755	1.4080185066879296	False	olap	olap
head4057	SM_V7_2	2957108	2957208	-	129	100	Smp_327490	hg	11666.0		1.1586704789242763	7.0	2968874.0	2972964.0	+	4090	0.0225043904496086	False	hg	gh
head4061	SM_V7_6	2965494	2965594	+	803	100	Smp_186710	gh	3422.0		0.0	0.0	2961396.0	2962072.0	+	676	0.16091395799151215	True	gh	gh
head4064	SM_V7_6	2969856	2969956	+	766	100	Smp_334700	hg	5521.0		0.0	0.0	2975477.0	2978790.0	+	3313	0.3296197413178182	True	hg	hg
head4066	SM_V7_7	2970232	2970332	-	868	100	Smp_175610	olap	0.0	0.8923741205374416	64.2811806162529	0.0	2953318.0	2978252.0	+	24934	4.953300554251281	False	olap	olap
head4068	SM_V7_ZW	2976984	2977084	+	271	100	Smp_342510	olap	0.0		2.035465623375909	0.0	2960525.0	3012832.0	-	52307	0.25001743875262195	False	olap	olap
head4070	SM_V7_6	2981771	2981871	+	804	100	Smp_334700	gh	2981.0		0.0	0.0	2975477.0	2978790.0	+	3313	0.3296197413178182	True	gh	gh
head4071	SM_V7_4	2980521	2980621	-	1039	100	Smp_201340	olap	0.0		0.0	5.0	2980298.0	2981869.0	-	1571	0.5992417766155643	True	olap	olap
head4077	SM_V7_3	2990866	2990966	+	407	100	Smp_307780	gh	3413.0		0.0	0.0	2929698.0	2987453.0	-	57755	1.4080185066879296	False	hg	gh
head4085	SM_V7_4	3002634	3002734	-	320	100	Smp_201340	gh	20765.0		0.0	9.0	2980298.0	2981869.0	-	1571	0.5992417766155643	True	hg	hg
head4106	SM_V7_2	3014532	3014632	-	80	100	Smp_327500	gh	2916.0	-0.3994513415869871	3.966620618776335	2.0	3010446.0	3011616.0	+	1170	46.69596364604569	False	gh	hg
head4111	SM_V7_2	3024788	3024888	+	1762	100	Smp_327510	hg	1548.0		0.5793352394621382	2.0	3026436.0	3026907.0	+	471	0.0	True	hg	hg
head4113	SM_V7_5	3024484	3024584	-	335	100	Smp_329970	olap	0.0	0.7505485990770792	0.3068098564629972	0.0	3016288.0	3027952.0	-	11664	2.2137859189489464	True	olap	olap
head4115	SM_V7_2	3027463	3027563	-	129	100	Smp_327510	gh	556.0		0.0	6.0	3026436.0	3026907.0	+	471	0.0	False	gh	hg
head4117	SM_V7_1	3031081	3031181	+	548	100	Smp_306370	gh	37124.0		0.0	0.0	2902228.0	2993957.0	-	91729	5.593644259495617	False	hg	gh
head4132	SM_V7_2	3071315	3071415	+	984	100	Smp_306690	gh	7803.0		0.0	1.0	3047907.0	3063512.0	-	15605	0.15265251833080903	False	hg	gh
head4133	SM_V7_7	3074369	3074469	-	143	100	Smp_214210	olap	0.0		0.6136197129259944	0.0	3072606.0	3138985.0	+	66379	1.3373885179684204	False	olap	olap
head4136	SM_V7_7	3075984	3076084	-	926	100	Smp_214210	olap	0.0		0.0	0.0	3072606.0	3138985.0	+	66379	1.3373885179684204	False	olap	olap
head4140	SM_V7_3	3079324	3079424	+	659	100	Smp_213420	olap	0.0	0.7435568794729552	6.081241009319115	0.0	3079422.0	3095852.0	-	16430	1.2033607020587216	False	olap	olap
head4142	SM_V7_6	3083085	3083185	-	185	100	Smp_247780	olap	0.0		0.0	1.0	3059826.0	3133163.0	+	73337	0.5937440472098676	False	olap	olap
head4143	SM_V7_6	3089764	3089864	+	3185	100	Smp_247780	olap	0.0		0.0	0.0	3059826.0	3133163.0	+	73337	0.5937440472098676	True	olap	olap
head4153	SM_V7_3	3101375	3101475	-	1206	100	Smp_213410	olap	0.0	0.0006335290421646741	0.0	0.0	3100880.0	3126152.0	-	25272	0.7643794319476975	True	olap	olap
head4155	SM_V7_5	3103427	3103527	-	147	100	Smp_330010	gh	21135.0		0.0	1.0	3078021.0	3082292.0	-	4271	7.063040969956898	True	hg	hg
head4160	SM_V7_2	3107981	3108081	-	984	100	Smp_327520	gh	659.0		0.2043158912466557	1.0	3100647.0	3107322.0	-	6675	0.06895025191147068	True	hg	hg
head4161	SM_V7_7	3109660	3109760	-	353	100	Smp_214210	olap	0.0	-0.03031766620471797	0.8366060652255124	0.0	3072606.0	3138985.0	+	66379	1.3373885179684204	False	olap	olap
head4176	SM_V7_7	3125601	3125701	-	85	100	Smp_214210	olap	0.0		1.4654803353872734	0.0	3072606.0	3138985.0	+	66379	1.3373885179684204	False	olap	olap
head4177	SM_V7_7	3125743	3125843	-	384	100	Smp_214210	olap	0.0		1.5915512717405638	0.0	3072606.0	3138985.0	+	66379	1.3373885179684204	False	olap	olap
head4185	SM_V7_2	3137430	3137530	+	129	100	Smp_327550	olap	0.0	0.5141802926031528	0.6423707076387833	6.0	3126373.0	3153841.0	-	27468	0.33829361842157213	False	olap	olap
head4186	SM_V7_ZW	3138957	3139057	+	319	100	Smp_015710	olap	0.0	0.3971352196000636	91.23056856485611	0.0	3103257.0	3142672.0	-	39415	5.5080896115805125	False	olap	olap
head4188	SM_V7_4	3142054	3142154	-	678	100	Smp_201340	gh	160185.0		0.0	5.0	2980298.0	2981869.0	-	1571	0.5992417766155643	True	hg	hg
head4189	SM_V7_7	3142011	3142111	-	1128	100	Smp_175630	olap	0.0		0.27194458900565555	0.0	3140102.0	3177382.0	-	37280	0.8993400111340036	True	olap	olap
head4192	SM_V7_6	3149998	3150098	+	51	100	Smp_247790	olap	0.0		0.0	0.0	3137336.0	3169879.0	+	32543	1.5806489588602801	True	olap	olap
head4194	SM_V7_2	3151778	3151878	+	80	100	Smp_327550	olap	0.0		0.6136197129259944	2.0	3126373.0	3153841.0	-	27468	0.33829361842157213	False	olap	olap
