head_id	seqid	start	end	strand	motherlength	length	neighbor_gene	relative_position	distance	correlation	complement_correlation	transcription	complement_transcription	repetitions	gene_start	gene_end	gene_strand	gene_length	gene_gene_transcription	gene_gene_complement_transcription	same_strand	gene_stream	head_stream
head3474	SM_V7_2	46842507	46842607	-	233	100	Smp_170390	olap	0.0			0.0	0.0	0.0	46814222.0	46872527.0	+	58305	0.0007314843240413046	0.15090927985152136	False	olap	olap
head3476	SM_V7_2	10605325	10605425	-	297	100	Smp_124590	hg	10626.0			0.0	0.0	0.0	10616051.0	10629106.0	-	13055	0.001996430182754632	0.027587035252609457	True	gh	gh
head3477	SM_V7_2	17316162	17316262	+	292	100	Smp_310760	gh	58507.0			0.0	0.0	0.0	17212630.0	17257655.0	-	45025	0.004446735581303952	0.11032640409708563	False	hg	gh
head3478	SM_V7_2	31768038	31768138	+	292	100	Smp_130070	gh	2785.0			0.0	0.0	0.0	31600208.0	31765253.0	-	165045	0.0005024628882234104	0.06713621990790794	False	hg	gh
head3479	SM_V7_2	23062136	23062236	-	294	100	Smp_001640	gh	19339.0			0.0	0.0	0.0	23026082.0	23042797.0	-	16715	0.0003543822374549495	1.318018417542448	True	hg	hg
head3480	SM_V7_2	5777910	5778010	-	276	100	Smp_131690	olap	0.0			0.0	0.0	0.0	5735403.0	5796211.0	+	60808	0.000935166283235282	0.18771514872858208	False	olap	olap
head3481	SM_V7_2	32712153	32712253	+	315	100	Smp_045360	gh	25427.0			0.0	0.0	0.0	32619326.0	32686726.0	+	67400	0.0013534404469661126	1.2209087460554051	True	gh	gh
head3483	SM_V7_2	15955691	15955791	+	312	100	Smp_171190	olap	0.0			0.04738799279247585	0.0	0.0	15939129.0	15957894.0	-	18765	0.0013889366392678773	2.1046178093924524	False	olap	olap
head3484	SM_V7_2	47530012	47530112	-	334	100	Smp_166440	olap	0.0			0.0	0.0	0.0	47520431.0	47557932.0	-	37501	9.477345829273056e-05	0.013205101855453791	True	olap	olap
head3488	SM_V7_2	25316018	25316118	-	306	100	Smp_009540	gh	2898.0			0.0	0.01184699819811896	0.0	25282856.0	25313120.0	+	30264	0.0019181301602822802	1.031836589691441	False	gh	hg
head3489	SM_V7_2	43979025	43979125	+	303	100	Smp_342840	olap	0.0			0.0	0.0	0.0	43954213.0	44005401.0	-	51188	0.13518464576700176	0.0630907968431513	False	olap	olap
head3490	SM_V7_2	45551743	45551843	+	316	100	Smp_201670	hg	2669.0			0.0	0.0	0.0	45554512.0	45554808.0	-	296	0.008004728512242544	0.0	False	gh	hg
head3491	SM_V7_2	38689692	38689792	-	280	100	Smp_140730	olap	0.0			0.0	0.0	0.0	38682796.0	38695595.0	+	12799	9.25619048216186e-05	0.0024991714301837017	False	olap	olap
head3492	SM_V7_2	7157035	7157135	-	317	100	Smp_147790	gh	19885.0			0.0	0.0	0.0	7053968.0	7137150.0	-	83182	0.0010824118956709876	0.273565364369057	True	hg	hg
head3494	SM_V7_2	40197410	40197510	-	312	100	Smp_201700	olap	0.0			0.0	0.0	0.0	40153471.0	40202045.0	+	48574	0.00024389587429733936	0.06990055757361746	False	olap	olap
head3495	SM_V7_2	6444158	6444258	+	286	100	Smp_095910	hg	813.0			0.07108198918871378	0.0	0.0	6445071.0	6458935.0	-	13864	0.00264899700044495	5.0994901288888155	False	gh	hg
head3496	SM_V7_2	7175806	7175906	+	279	100	Smp_147790	gh	38656.0			0.0	0.0	0.0	7053968.0	7137150.0	-	83182	0.0010824118956709876	0.273565364369057	False	hg	gh
head3497	SM_V7_2	21333857	21333957	+	351	100	Smp_310930	hg	14332.0			0.0	0.0		21348289.0	21403574.0	-	55285	0.2425757793302101	0.4113288060285674	False	gh	hg
head3498	SM_V7_2	39775335	39775435	-	311	100	Smp_137640	gh	43920.0			0.0	0.0	0.0	39725873.0	39731415.0	+	5542	0.00021376756041355038	0.15091989765196656	False	gh	hg
head3501	SM_V7_2	10235162	10235262	+	343	100	Smp_310430	olap	0.0			0.023693996396237926	0.0	0.0	10180718.0	10267296.0	-	86578	0.0002873558665717598	0.05500812302945116	False	olap	olap
head3503	SM_V7_2	46403001	46403101	-	288	100	Smp_343340	olap	0.0			0.03554099459435688	0.0	0.0	46359252.0	46429676.0	+	70424	0.0002186910379636864	0.02173452469608329	False	olap	olap
head3507	SM_V7_2	30648075	30648175	+	308	100	Smp_245850	olap	0.0		0.5912167816784715	0.0	0.11846998198118963	0.0	30599470.0	30702055.0	+	102585	0.0038687375311886266	0.06643834930426318	True	olap	olap
head3509	SM_V7_2	19299522	19299622	+	283	100	Smp_147250	gh	17531.0			0.0	0.0	0.0	19249216.0	19281991.0	-	32775	0.002421811988631489	1.250703233114002	False	hg	gh
head3513	SM_V7_2	4748049	4748149	-	321	100	Smp_146940	gh	1195.0			0.01184699819811896	0.0	0.0	4691398.0	4746854.0	-	55456	0.001452675774437553	0.0393931489421007	True	hg	hg
head3514	SM_V7_2	4981976	4982076	+	326	100	Smp_310170	olap	0.0	-0.5609059771271425		2.2746236540388405	0.0	0.0	4883073.0	5020515.0	-	137442	0.00042236209579883086	0.11958881055332612	False	olap	olap
head3517	SM_V7_2	4892542	4892642	-	323	100	Smp_310170	olap	0.0			0.0	0.023693996396237926	0.0	4883073.0	5020515.0	-	137442	0.00042236209579883086	0.11958881055332612	True	olap	olap
head3518	SM_V7_2	46440697	46440797	-	325	100	Smp_246100	olap	0.0			0.0	0.0	0.0	46431625.0	46450832.0	-	19207	0.0009868900461805768	0.008696968531966333	True	olap	olap
head3519	SM_V7_2	47658387	47658487	+	288	100	Smp_166420	olap	0.0		-0.5357900785116427	0.01184699819811896	0.08292898738683273	0.0	47636936.0	47665755.0	+	28819	0.003411988099669919	0.09109597143215108	True	olap	olap
head3521	SM_V7_2	8841373	8841473	+	289	100	Smp_021280	gh	14579.0			0.0	0.059234990990594816	0.0	8824858.0	8826794.0	-	1936	0.0	0.0	False	hg	gh
head3524	SM_V7_2	5416980	5417080	-	365	100	Smp_131630	gh	10623.0			0.0	0.0	0.0	5356133.0	5406357.0	+	50224	0.0003538248107912242	0.025852799508478786	False	gh	hg
head3525	SM_V7_2	4680327	4680427	-	267	100	Smp_146940	hg	10971.0			0.0	0.0	0.0	4691398.0	4746854.0	-	55456	0.001452675774437553	0.0393931489421007	True	gh	gh
head3528	SM_V7_2	7606109	7606209	-	312	100	Smp_337360	gh	32980.0			0.0	0.0	0.0	7550482.0	7573129.0	+	22647	0.0	5.2311556489243454e-05	False	gh	hg
head3530	SM_V7_2	5850212	5850312	+	318	100	Smp_327700	hg	2739.0			0.0	0.0	0.0	5853051.0	5858139.0	-	5088	0.0	0.0	False	gh	hg
head3531	SM_V7_2	32854783	32854883	+	229	100	Smp_212990	hg	25213.0			0.0	0.0	0.0	32880096.0	32902790.0	+	22694	0.0006786418285694303	0.21518166287409168	True	hg	hg
head3532	SM_V7_2	36801720	36801820	+	266	100	Smp_147560	gh	11217.0			0.0	0.0	0.0	36758945.0	36790503.0	+	31558	0.006419407731409921	1.6218577322813026	True	gh	gh
head3534	SM_V7_2	35012160	35012260	+	292	100	Smp_336010	olap	0.0			0.01184699819811896	0.0	0.0	34955748.0	35031961.0	-	76213	0.0014767360277397575	0.02577292983150019	False	olap	olap
head3536	SM_V7_2	7421349	7421449	-	297	100	Smp_327790	hg	754.0			0.0	0.0	0.0	7422203.0	7422836.0	+	633	0.0	0.0	False	hg	gh
head3537	SM_V7_2	43440985	43441085	+	244	100	Smp_134050	olap	0.0			0.0	0.0	0.0	43391636.0	43481080.0	-	89444	0.001086102871344925	0.06993442878903908	False	olap	olap
head3540	SM_V7_2	19418291	19418391	+	273	100	Smp_046780	gh	21871.0			0.0	0.0	0.0	19380635.0	19396420.0	+	15785	0.0	0.0008255747873253633	True	gh	gh
head3541	SM_V7_2	4731545	4731645	+	280	100	Smp_146940	olap	0.0			0.01184699819811896	0.0	0.0	4691398.0	4746854.0	-	55456	0.001452675774437553	0.0393931489421007	False	olap	olap
head3543	SM_V7_2	650348	650448	-	242	100	Smp_347840	olap	0.0			0.0	0.0	0.0	617554.0	678545.0	+	60991	0.00102948124231494	0.05215390821916252	False	olap	olap
head3544	SM_V7_2	3308662	3308762	+	376	100	Smp_122810	gh	21069.0			0.0	0.023693996396237926	0.0	3221856.0	3287593.0	+	65737	0.005316434380098109	0.040963577443942384	True	gh	gh
head3545	SM_V7_2	12914265	12914365	+	336	100	Smp_146060	hg	14615.0			0.0	0.0	6.0	12928980.0	12984610.0	+	55630	0.004280508067269299	1.4655735556288851	True	hg	hg
head3547	SM_V7_2	7324749	7324849	+	291	100	Smp_245520	olap	0.0	-0.4240244432516649		3.802886421596187	0.0	0.0	7271426.0	7355739.0	-	84313	0.0013067626966482787	0.22044946180338545	False	olap	olap
head3548	SM_V7_2	38043727	38043827	+	285	100	Smp_140620	olap	0.0			0.0	0.0	0.0	37987016.0	38044211.0	-	57195	0.002444174818389785	0.019739818660385298	False	olap	olap
head3549	SM_V7_2	10788449	10788549	-	237	100	Smp_324630	olap	0.0			0.01184699819811896	0.0	0.0	10765848.0	10807245.0	+	41397	0.08768558706919945	0.13679409470978246	False	olap	olap
head3552	SM_V7_2	14357060	14357160	-	285	100	Smp_039300	olap	0.0	0.1858307700651722	0.6390887238412256	0.13031698017930854	1.4927217729629891	0.0	14327130.0	14365607.0	+	38477	0.034453806127544034	0.8066008571253541	False	olap	olap
head3554	SM_V7_2	10421126	10421226	+	290	100	Smp_342060	olap	0.0			0.0	0.0	0.0	10366814.0	10434606.0	-	67792	0.0016601735143103925	0.011219277854602864	False	olap	olap
head3555	SM_V7_2	10577039	10577139	-	225	100	Smp_004590	gh	12405.0			0.0	0.0	0.0	10551490.0	10564634.0	+	13144	0.0007210589286743129	0.5227677232888769	False	gh	hg
head3560	SM_V7_2	32508857	32508957	-	244	100	Smp_343940	olap	0.0			0.01184699819811896	0.0	0.0	32458698.0	32547015.0	+	88317	0.010114289028592115	0.017934753887569842	False	olap	olap
head3561	SM_V7_2	45089316	45089416	-	239	100	Smp_089460	olap	0.0			0.023693996396237926	0.0	0.0	45072323.0	45139991.0	+	67668	0.0032914164172819717	1.7209555903509746	False	olap	olap
head3562	SM_V7_2	46441698	46441798	+	282	100	Smp_246100	olap	0.0			0.0	0.0	0.0	46431625.0	46450832.0	-	19207	0.0009868900461805768	0.008696968531966333	False	olap	olap
head3565	SM_V7_2	11600454	11600554	-	311	100	Smp_342350	gh	42193.0			0.0	0.0	0.0	11539592.0	11558261.0	-	18669	0.001967202014792907	0.6265221126467863	True	hg	hg
head3567	SM_V7_2	8036394	8036494	-	228	100	Smp_201820	olap	0.0			0.059234990990594816	0.0	0.0	8009311.0	8040852.0	+	31541	0.0011268188895202085	0.3361300747438781	False	olap	olap
head3568	SM_V7_2	10489997	10490097	+	220	100	Smp_342060	gh	55391.0			0.0	0.0	0.0	10366814.0	10434606.0	-	67792	0.0016601735143103925	0.011219277854602864	False	hg	gh
head3569	SM_V7_2	4989387	4989487	+	341	100	Smp_310170	olap	0.0	-0.27517254827551146		0.059234990990594816	0.0	0.0	4883073.0	5020515.0	-	137442	0.00042236209579883086	0.11958881055332612	False	olap	olap
head3570	SM_V7_2	11971053	11971153	-	317	100	Smp_310510	olap	0.0			0.01184699819811896	0.01184699819811896	0.0	11884566.0	12043925.0	+	159359	0.0029141895303450905	0.0188753245345566	False	olap	olap
head3571	SM_V7_2	2368569	2368669	-	316	100	Smp_171580	olap	0.0			0.01184699819811896	0.0	0.0	2355738.0	2384908.0	+	29170	0.0012184091393334547	0.3666599236634144	False	olap	olap
head3572	SM_V7_2	5031307	5031407	-	237	100	Smp_310170	gh	10792.0			0.0	0.0	0.0	4883073.0	5020515.0	-	137442	0.00042236209579883086	0.11958881055332612	True	hg	hg
head3573	SM_V7_2	19436627	19436727	+	253	100	Smp_046790	hg	19965.0			0.0	0.0	0.0	19456692.0	19481836.0	+	25144	0.0006125158152065961	0.49736284194775604	True	hg	hg
head3574	SM_V7_2	42676243	42676343	+	320	100	Smp_180570	hg	11539.0			0.0	0.0	7.0	42687882.0	42707345.0	+	19463	0.0003652159954206123	0.11449521456436194	True	hg	hg
head3577	SM_V7_2	36805970	36806070	-	233	100	Smp_147560	gh	15467.0			0.0	0.0	0.0	36758945.0	36790503.0	+	31558	0.006419407731409921	1.6218577322813026	False	gh	hg
head3578	SM_V7_2	5490522	5490622	-	225	100	Smp_131640	olap	0.0			0.0	0.0	1.0	5441369.0	5515029.0	-	73660	0.00030558371675843104	0.05960490812140765	True	olap	olap
head3579	SM_V7_2	35150714	35150814	+	279	100	Smp_340080	gh	325.0			0.0	0.0	0.0	35120562.0	35150389.0	-	29827	0.0002780332832226933	0.013742787999293123	False	hg	gh
head3582	SM_V7_2	35426025	35426125	-	279	100	Smp_341940	olap	0.0			0.0	0.023693996396237926	0.0	35413906.0	35435986.0	+	22080	0.001985230676315225	0.027793229468413148	False	olap	olap
head3584	SM_V7_2	14098461	14098561	+	241	100	Smp_333780	gh	287.0			0.01184699819811896	0.0	0.0	14026370.0	14098174.0	+	71804	0.003200821194411284	0.09051394367288816	True	gh	gh
head3585	SM_V7_2	33920307	33920407	+	259	100	Smp_154850	olap	0.0			0.0	0.0	0.0	33817876.0	33937158.0	-	119282	0.0006356431688600237	0.05205321637492789	False	olap	olap
head3587	SM_V7_2	36233090	36233190	+	242	100	Smp_128520	olap	0.0			0.0	0.0	0.0	36214915.0	36246535.0	-	31620	0.00011240036241099585	0.015024181775603109	False	olap	olap
head3590	SM_V7_2	21762844	21762944	+	234	100	Smp_129700	olap	0.0			0.0	0.0	0.0	21749512.0	21766255.0	-	16743	0.0035378958962309507	0.0010613687688692851	False	olap	olap
head3591	SM_V7_2	23372484	23372584	+	249	100	Smp_122900	hg	30346.0			0.0	0.023693996396237926	0.0	23402930.0	23446484.0	-	43554	0.0019312505672646515	0.8810582693559059	False	gh	hg
head3594	SM_V7_2	43217938	43218038	-	206	100	Smp_134090	olap	0.0	-0.05508377447683145		0.16585797477366546	0.0	0.0	43213610.0	43232309.0	+	18699	0.0010770574328467957	0.3606241710449389	False	olap	olap
head3595	SM_V7_2	9016771	9016871	+	275	100	Smp_133720	gh	15649.0			0.0	0.0	0.0	8985935.0	9001122.0	-	15187	0.0226221734210476	0.0009360899346640386	False	hg	gh
head3596	SM_V7_2	38319359	38319459	+	271	100	Smp_245970	olap	0.0			0.0	0.0	0.0	38283246.0	38363920.0	-	80674	0.006490781668900241	0.06642037440822578	False	olap	olap
head3597	SM_V7_2	42693286	42693386	+	287	100	Smp_180570	olap	0.0		0.6315441165601745	0.0	0.04738799279247585	0.0	42687882.0	42707345.0	+	19463	0.0003652159954206123	0.11449521456436194	True	olap	olap
head3598	SM_V7_2	5018011	5018111	+	236	100	Smp_310170	olap	0.0			0.059234990990594816	0.0	0.0	4883073.0	5020515.0	-	137442	0.00042236209579883086	0.11958881055332612	False	olap	olap
head3602	SM_V7_2	33838839	33838939	+	235	100	Smp_154850	olap	0.0			0.01184699819811896	0.0	0.0	33817876.0	33937158.0	-	119282	0.0006356431688600237	0.05205321637492789	False	olap	olap
head3603	SM_V7_2	43734199	43734299	-	320	100	Smp_021920	olap	0.0	0.457640060210233		0.5212679207172343	0.0	0.0	43700394.0	43736482.0	+	36088	0.0126059834517781	9.122825477340571	False	olap	olap
head3604	SM_V7_2	46363911	46364011	-	333	100	Smp_343340	olap	0.0	0.27400867997179706		0.07108198918871378	0.0	0.0	46359252.0	46429676.0	+	70424	0.0002186910379636864	0.02173452469608329	False	olap	olap
head3605	SM_V7_2	44072691	44072791	-	222	100	Smp_303970	gh	1987.0		0.3245762337940555	0.0	0.2487869621604982	0.0	44045545.0	44070704.0	+	25159	0.005368090125146316	0.026134122977686008	False	gh	hg
head3607	SM_V7_2	37994200	37994300	-	258	100	Smp_140620	olap	0.0			0.01184699819811896	0.059234990990594816	0.0	37987016.0	38044211.0	-	57195	0.002444174818389785	0.019739818660385298	True	olap	olap
head3608	SM_V7_2	39777005	39777105	+	291	100	Smp_137640	gh	45590.0			0.0	0.0	0.0	39725873.0	39731415.0	+	5542	0.00021376756041355038	0.15091989765196656	True	gh	gh
head3609	SM_V7_2	7716562	7716662	-	349	100	Smp_173160	gh	53104.0			0.0	0.0	0.0	7643903.0	7663458.0	+	19555	0.00018174888567812263	0.009148027245798841	False	gh	hg
head3610	SM_V7_2	44138358	44138458	-	220	100	Smp_133950	olap	0.0			0.023693996396237926	0.0	0.0	44123642.0	44153197.0	+	29555	0.0014029603685811662	0.056358922235003425	False	olap	olap
head3612	SM_V7_2	5519539	5519639	+	257	100	Smp_131640	gh	4510.0			0.0	0.0	0.0	5441369.0	5515029.0	-	73660	0.00030558371675843104	0.05960490812140765	False	hg	gh
head3613	SM_V7_2	6041820	6041920	-	217	100	Smp_327720	hg	22156.0			0.0	0.0	0.0	6064076.0	6086723.0	+	22647	0.0024586431549944413	0.0016216582511665468	False	hg	gh
head3615	SM_V7_2	30915011	30915111	+	206	100	Smp_245860	olap	0.0			0.03554099459435688	0.0	0.0	30902559.0	30947224.0	-	44665	0.0016710195600167794	0.16328248272163962	False	olap	olap
head3616	SM_V7_2	4774285	4774385	+	198	100	Smp_310160	hg	8995.0			0.0	0.0	0.0	4783380.0	4880215.0	-	96835	0.00614157390969765	1.9562013981374808	False	gh	hg
head3617	SM_V7_2	10349190	10349290	+	267	100	Smp_342060	hg	17524.0		0.24001947832491946	0.01184699819811896	1.232087812604372	0.0	10366814.0	10434606.0	-	67792	0.0016601735143103925	0.011219277854602864	False	gh	hg
head3619	SM_V7_2	7721335	7721435	+	202	100	Smp_173160	gh	57877.0			0.0	0.0	0.0	7643903.0	7663458.0	+	19555	0.00018174888567812263	0.009148027245798841	True	gh	gh
head3620	SM_V7_2	8366515	8366615	+	217	100	Smp_245540	gh	2368.0			0.0	0.0	0.0	8303478.0	8364147.0	-	60669	0.0011325815416290028	0.028470756684398038	False	hg	gh
head3622	SM_V7_2	4967700	4967800	+	211	100	Smp_310170	olap	0.0			0.07108198918871378	0.0	0.0	4883073.0	5020515.0	-	137442	0.00042236209579883086	0.11958881055332612	False	olap	olap
head3624	SM_V7_2	3335126	3335226	-	210	100	Smp_001390	hg	33760.0			0.0	0.0	0.0	3368986.0	3385480.0	+	16494	0.000430956645984684	0.9391263577082904	False	hg	gh
head3625	SM_V7_2	8382046	8382146	-	214	100	Smp_245540	gh	17899.0			0.0	0.0	0.0	8303478.0	8364147.0	-	60669	0.0011325815416290028	0.028470756684398038	True	hg	hg
head3626	SM_V7_2	623589	623689	-	228	100	Smp_347840	olap	0.0			0.01184699819811896	0.0	0.0	617554.0	678545.0	+	60991	0.00102948124231494	0.05215390821916252	False	olap	olap
head3628	SM_V7_2	30169651	30169751	-	217	100	Smp_245840	olap	0.0			0.0	0.0	0.0	30085065.0	30179050.0	-	93985	0.00657991494325488	0.039983697701158	True	olap	olap
head3629	SM_V7_2	39914240	39914340	-	274	100	Smp_328540	gh	36937.0			0.07108198918871378	0.0	0.0	39872649.0	39877303.0	+	4654	0.0017818862781872095	0.15553321656748356	False	gh	hg
head3630	SM_V7_2	5748424	5748524	-	215	100	Smp_131690	olap	0.0			0.01184699819811896	0.0	0.0	5735403.0	5796211.0	+	60808	0.000935166283235282	0.18771514872858208	False	olap	olap
head3631	SM_V7_2	12610019	12610119	-	176	100	Smp_128120	olap	0.0			0.03554099459435688	0.0	0.0	12595321.0	12634101.0	+	38780	0.0008248296837266941	0.8926795625251011	False	olap	olap
head3632	SM_V7_2	20663206	20663306	-	257	100	Smp_245680	olap	0.0			0.03554099459435688	0.0	0.0	20652036.0	20735220.0	+	83184	0.016606077970531246	0.3011453848086477	False	olap	olap
head3634	SM_V7_2	5112852	5112952	-	220	100	Smp_191310	olap	0.0			0.04738799279247585	0.0	1.0	5105679.0	5144687.0	+	39008	0.002551137840037923	0.17548183856832278	False	olap	olap
head3635	SM_V7_2	8452723	8452823	+	195	100	Smp_133690	olap	0.0			0.04738799279247585	0.0	0.0	8414869.0	8532067.0	-	117198	0.002183443071378092	0.25422959835721765	False	olap	olap
head3636	SM_V7_2	22696548	22696648	+	222	100	Smp_123020	gh	10814.0			0.01184699819811896	0.0	0.0	22655788.0	22685734.0	-	29946	0.032242381391394355	0.4825280071544011	False	hg	gh
head3637	SM_V7_2	43990688	43990788	+	222	100	Smp_342840	olap	0.0			0.0	0.0	0.0	43954213.0	44005401.0	-	51188	0.13518464576700176	0.0630907968431513	False	olap	olap
head3642	SM_V7_2	5548696	5548796	+	213	100	Smp_131640	gh	33667.0			0.0	0.0	0.0	5441369.0	5515029.0	-	73660	0.00030558371675843104	0.05960490812140765	False	hg	gh
head3643	SM_V7_2	10761161	10761261	-	240	100	Smp_004640	olap	0.0			0.0	0.023693996396237926	0.0	10756318.0	10767824.0	-	11506	0.0010296365546774693	0.8596435595002191	True	olap	olap
head3644	SM_V7_2	43186990	43187090	-	200	100	Smp_346780	olap	0.0			0.0	0.0	0.0	43177247.0	43195245.0	+	17998	0.0020405430833519713	0.0017772472016291364	False	olap	olap
head3645	SM_V7_2	31613176	31613276	+	217	100	Smp_130070	olap	0.0			0.0	0.01184699819811896	0.0	31600208.0	31765253.0	-	165045	0.0005024628882234104	0.06713621990790794	False	olap	olap
head3646	SM_V7_2	46489593	46489693	-	217	100	Smp_032780	hg	17419.0			0.0	0.0	2.0	46507112.0	46525096.0	+	17984	0.0044136392308383576	0.975941271714482	False	hg	gh
head3647	SM_V7_2	47109883	47109983	+	217	100	Smp_170450	gh	12220.0			0.0	0.0	2.0	47059067.0	47097663.0	-	38596	0.0012891852117343672	0.4478997764197117	False	hg	gh
head3648	SM_V7_2	47225396	47225496	+	217	100	Smp_336070	gh	12243.0			0.0	0.0	2.0	47208994.0	47213153.0	-	4159	0.0	0.0005697041691810032	False	hg	gh
head3649	SM_V7_2	19346750	19346850	-	218	100	Smp_147260	olap	0.0	-0.12084435120371652		0.14216397837742753	0.0	0.0	19343958.0	19346802.0	+	2844	0.0037490500626958744	1.4767091635840972	False	olap	olap
head3650	SM_V7_2	4857788	4857888	+	236	100	Smp_310160	olap	0.0			0.03554099459435688	0.0	0.0	4783380.0	4880215.0	-	96835	0.00614157390969765	1.9562013981374808	False	olap	olap
head3651	SM_V7_2	17342712	17342812	+	240	100	Smp_065290	hg	44932.0			0.0	0.0	0.0	17387744.0	17431785.0	-	44041	0.0015332960134710402	0.361481260158313	False	gh	hg
head3652	SM_V7_2	21504953	21505053	+	212	100	Smp_094560	olap	0.0			0.0	0.0	0.0	21467362.0	21520875.0	-	53513	0.0010847885779302774	0.010405114931167962	False	olap	olap
head3653	SM_V7_2	47256745	47256845	+	217	100	Smp_328710	olap	0.0			0.0	0.0	6.0	47242365.0	47263642.0	-	21277	0.0	0.00016703950084296133	False	olap	olap
head3654	SM_V7_2	47259648	47259748	+	217	100	Smp_328710	olap	0.0			0.0	0.0	6.0	47242365.0	47263642.0	-	21277	0.0	0.00016703950084296133	False	olap	olap
head3655	SM_V7_2	47262303	47262403	+	217	100	Smp_328710	olap	0.0			0.0	0.0	6.0	47242365.0	47263642.0	-	21277	0.0	0.00016703950084296133	False	olap	olap
head3657	SM_V7_2	42817853	42817953	+	221	100	Smp_242240	olap	0.0		-0.10218974368510916	0.01184699819811896	0.08292898738683273	0.0	42813261.0	42827651.0	-	14390	0.037788548804284935	3.6153514862557055	False	olap	olap
head3658	SM_V7_2	46370302	46370402	+	236	100	Smp_343340	olap	0.0			0.0	0.0	0.0	46359252.0	46429676.0	+	70424	0.0002186910379636864	0.02173452469608329	True	olap	olap
head3659	SM_V7_2	19577305	19577405	+	158	100	Smp_245670	olap	0.0			0.0	0.0	0.0	19557842.0	19606138.0	-	48296	0.0005887194731548268	0.03157008174792758	False	olap	olap
head3660	SM_V7_2	25320134	25320234	+	223	100	Smp_009540	gh	7014.0			0.0	0.0	0.0	25282856.0	25313120.0	+	30264	0.0019181301602822802	1.031836589691441	True	gh	gh
head3661	SM_V7_2	35888653	35888753	-	223	100	Smp_146350	hg	7472.0		0.5297666628354528	0.0	0.23693996396237926	0.0	35896225.0	35896347.0	+	122	0.009710654260753245	0.06797457982527272	False	hg	gh
head3662	SM_V7_2	12409928	12410028	-	210	100	Smp_011220	olap	0.0			0.03554099459435688	0.023693996396237926	0.0	12398763.0	12435579.0	+	36816	0.0022203467939760115	0.14628545689007172	False	olap	olap
