	seqid	start	end	strand	motherlength	length	neighbor_gene	flag	distance	correlation	transcription	gene_start	gene_end	gene_strand	gene_length	gene_transcription	same_strand
head15096	SM_V7_3	20329430	20330430	-	3183	1000	Smp_074950	olap	0.0		0.03068098564629972	20312971.0	20336184.0	-	23213	5.75928493738047	True
head15100	SM_V7_4	20339906	20340906	-	235	1000	Smp_340200	dir	4202.0		0.08243831042522799	20345108.0	20358632.0	-	13524	1.6123115841099143	True
head15103	SM_V7_5	20342079	20343079	-	805	1000	Smp_330680	dir	5691.0		0.21185791886772415	20348770.0	20351725.0	-	2955	0.1468338535170488	True
head15106	SM_V7_5	20350675	20351675	+	956	1000	Smp_330680	olap	0.0		0.0	20348770.0	20351725.0	-	2955	0.1468338535170488	False
head15117	SM_V7_6	20366465	20367465	-	381	1000	Smp_059540	olap	0.0	0.6196542233594918	6.876374522576185	20358262.0	20372039.0	+	13777	37.58135052058714	False
head15125	SM_V7_5	20384343	20385343	-	189	1000	Smp_344710	olap	0.0	0.11485129204243301	2.7192029451345556	20379409.0	20399525.0	+	20116	4.544088572835732	False
head15127	SM_V7_3	20387193	20388193	-	3189	1000	Smp_162630	esq	5749.0		0.0	20366872.0	20381444.0	-	14572	122.70996389010706	True
head15128	SM_V7_5	20388543	20389543	-	2048	1000	Smp_344710	olap	0.0	0.7629871802830178	12.233862662138623	20379409.0	20399525.0	+	20116	4.544088572835732	False
head15132	SM_V7_1	20397305	20398305	-	453	1000	Smp_163420	olap	0.0	0.7956039509871435	0.8863301812141768	20373224.0	20446055.0	+	72831	16.954880845148224	False
head15138	SM_V7_2	20396128	20397128	-	3183	1000	Smp_176300	esq	969.0		0.10877783560226224	20303792.0	20395159.0	+	91367	0.12340489201999992	False
head15142	SM_V7_6	20401011	20402011	-	549	1000	Smp_316110	esq	15443.0	-0.14857433494585434	2.411731313329183	20379403.0	20385568.0	-	6165	47.22545343088417	True
head15150	SM_V7_6	20427402	20428402	+	3184	1000	Smp_059570	dir	24847.0		0.38626798911764804	20453249.0	20501079.0	-	47830	2.5011876710417402	False
head15157	SM_V7_6	20431477	20432477	-	113	1000	Smp_059570	dir	20772.0		0.31842053568331974	20453249.0	20501079.0	-	47830	2.5011876710417402	True
head15159	SM_V7_6	20437753	20438753	+	297	1000	Smp_059570	dir	14496.0		0.05438891780113112	20453249.0	20501079.0	-	47830	2.5011876710417402	False
head15172	SM_V7_6	20481945	20482945	+	572	1000	Smp_059570	olap	0.0	0.225335102326072	1.0974238357125783	20453249.0	20501079.0	-	47830	2.5011876710417402	False
head15176	SM_V7_2	20494518	20495518	+	2375	1000	Smp_041700	dir	10400.0		0.17280749729194264	20505918.0	20534798.0	-	28880	0.715331874103767	False
head1518	SM_V7_3	287921	288921	-	838	1000	Smp_307600	dir	12234.0		0.0	301155.0	413622.0	-	112467	0.3367832444068225	True
head15184	SM_V7_6	20503841	20504841	+	572	1000	Smp_059570	esq	2762.0		0.8481090852374283	20453249.0	20501079.0	-	47830	2.5011876710417402	False
head15188	SM_V7_6	20515759	20516759	-	586	1000	Smp_059570	esq	14680.0		0.02719445890056556	20453249.0	20501079.0	-	47830	2.5011876710417402	True
head15190	SM_V7_6	20519151	20520151	-	292	1000	Smp_059570	esq	18072.0		0.31842053568331974	20453249.0	20501079.0	-	47830	2.5011876710417402	True
head15199	SM_V7_6	20531333	20532333	-	245	1000	Smp_059570	esq	30254.0		0.9484757427315109	20453249.0	20501079.0	-	47830	2.5011876710417402	True
head152	SM_V7_U004	4857	5857	+	611	1000	Smp_328750	dir	2479.0		0.06423707076387834	8336.0	16512.0	+	8176	0.006563777010844788	True
head1520	SM_V7_3	293594	294594	+	160	1000	Smp_307600	dir	6561.0		0.0	301155.0	413622.0	-	112467	0.3367832444068225	False
head15201	SM_V7_6	20535357	20536357	-	439	1000	Smp_059570	esq	34278.0		0.08430535653051421	20453249.0	20501079.0	-	47830	2.5011876710417402	True
head1521	SM_V7_3	295472	296472	+	223	1000	Smp_307600	dir	4683.0		0.26054509113645447	301155.0	413622.0	-	112467	0.3367832444068225	False
head15221	SM_V7_2	20560658	20561658	-	425	1000	Smp_041700	esq	25860.0		0.2380376426025198	20505918.0	20534798.0	-	28880	0.715331874103767	True
head15224	SM_V7_6	20562339	20563339	-	131	1000	Smp_244170	dir	13159.0	0.6985915043539862	2.581786194177709	20576498.0	20604679.0	-	28181	18.460518360889903	True
head15227	SM_V7_6	20567254	20568254	+	235	1000	Smp_244170	dir	8244.0	0.6286800940906275	5.647673951501619	20576498.0	20604679.0	-	28181	18.460518360889903	False
head15233	SM_V7_2	20578554	20579554	-	415	1000	Smp_041700	esq	43756.0		0.0	20505918.0	20534798.0	-	28880	0.715331874103767	True
head15234	SM_V7_2	20579234	20580234	-	797	1000	Smp_041700	esq	44436.0		0.17716181526642436	20505918.0	20534798.0	-	28880	0.715331874103767	True
head15254	SM_V7_6	20628872	20629872	+	223	1000	Smp_136660	olap	0.0	0.14050414789479196	3.613629887288505	20615923.0	20660069.0	-	44146	4.8400875486529795	False
head15255	SM_V7_2	20627484	20628484	-	455	1000	Smp_245680	dir	23552.0	0.6665572960442595	2.037549201712637	20652036.0	20735220.0	+	83184	1.8562597007826929	False
head15259	SM_V7_6	20634610	20635610	+	763	1000	Smp_136660	olap	0.0		0.2175556712045245	20615923.0	20660069.0	-	44146	4.8400875486529795	False
head15271	SM_V7_ZW	20641034	20642034	-	146	1000	Smp_304460	olap	0.0		0.18696101334907722	20632934.0	20687471.0	+	54537	1.7942548921497552	False
head15276	SM_V7_ZW	20647616	20648616	+	1885	1000	Smp_304460	olap	0.0		0.04086317824933114	20632934.0	20687471.0	+	54537	1.7942548921497552	True
head15285	SM_V7_6	20651803	20652803	+	233	1000	Smp_136660	olap	0.0	-0.12259226665723268	1.1208918374108992	20615923.0	20660069.0	-	44146	4.8400875486529795	False
head15289	SM_V7_2	20662306	20663306	-	257	1000	Smp_245680	olap	0.0		0.49198365860091325	20652036.0	20735220.0	+	83184	1.8562597007826929	False
head1529	SM_V7_1	302111	303111	+	1039	1000	Smp_318880	olap	0.0	0.7049636406472932	1.0759426370254945	300846.0	316859.0	+	16013	0.8204699257789299	True
head15301	SM_V7_6	20692091	20693091	-	928	1000	Smp_026770	dir	7785.0	-0.5476928707943534	1.0758797033935026	20700876.0	20708960.0	+	8084	72.37073221040623	False
head15305	SM_V7_5	20695498	20696498	-	187	1000	Smp_334620	olap	0.0		0.06136197129259944	20674116.0	20714820.0	+	40704	0.1228336408075262	False
head15313	SM_V7_ZW	20702465	20703465	-	3183	1000	Smp_092880	esq	7243.0		0.06423707076387834	20687920.0	20695222.0	-	7302	223.55537863667536	True
head15329	SM_V7_6	20736667	20737667	+	500	1000	Smp_342570	olap	0.0	0.33105202810859885	2.8409696099591546	20708965.0	20889272.0	-	180307	1.45721759022647	False
head15332	SM_V7_1	20740062	20741062	+	178	1000	Smp_076960	olap	0.0	-0.3230982078318953	1.0251652008051015	20719937.0	20770412.0	-	50475	4.813519239857959	False
head15334	SM_V7_3	20741742	20742742	+	441	1000	Smp_346300	olap	0.0		0.4377741103214816	20736454.0	20762462.0	-	26008	0.5902987799515729	False
head15340	SM_V7_6	20759151	20760151	+	87	1000	Smp_342570	olap	0.0	0.10839626094108354	2.8918234156275098	20708965.0	20889272.0	-	180307	1.45721759022647	False
head15343	SM_V7_6	20761963	20762963	+	222	1000	Smp_342570	olap	0.0	0.4666562601924121	1.3414422451759331	20708965.0	20889272.0	-	180307	1.45721759022647	False
head15347	SM_V7_4	20770362	20771362	+	1055	1000	Smp_334180	olap	0.0	0.08908674148159226	2.9148007431648613	20747036.0	20823500.0	+	76464	2.4664790746238046	True
head15348	SM_V7_6	20771733	20772733	-	516	1000	Smp_342570	olap	0.0	0.5389449837815629	9.386697508771856	20708965.0	20889272.0	-	180307	1.45721759022647	True
head15351	SM_V7_6	20781016	20782016	+	193	1000	Smp_342570	olap	0.0	0.12320502417544095	3.9189648923811857	20708965.0	20889272.0	-	180307	1.45721759022647	False
head15352	SM_V7_4	20779631	20780631	-	1392	1000	Smp_334180	olap	0.0	-0.6015464602015056	1.1068495960933487	20747036.0	20823500.0	+	76464	2.4664790746238046	False
head15354	SM_V7_1	20783664	20784664	-	868	1000	Smp_076950	dir	2609.0		0.5679586573926013	20787273.0	20806662.0	-	19389	16.026963193237055	True
head15357	SM_V7_ZW	20788767	20789767	-	701	1000	Smp_030370	dir	18259.0		0.0	20808026.0	20814300.0	+	6274	214.54904198299556	False
head15365	SM_V7_5	20800566	20801566	+	76	1000	Smp_314740	olap	0.0	0.9213245031199812	1.1783063308058108	20777737.0	20819212.0	-	41475	5.578142484068667	False
head15373	SM_V7_6	20813708	20814708	+	303	1000	Smp_342570	olap	0.0		0.2739924087241712	20708965.0	20889272.0	-	180307	1.45721759022647	False
head15376	SM_V7_6	20813225	20814225	-	641	1000	Smp_342570	olap	0.0	0.2673240122228579	0.518428369339318	20708965.0	20889272.0	-	180307	1.45721759022647	True
head15379	SM_V7_3	20818168	20819168	+	194	1000	Smp_174810	dir	6418.0		0.0	20825586.0	20830486.0	+	4900	7.063050556723894	True
head15382	SM_V7_1	20822229	20823229	+	1967	1000	Smp_076950	esq	15567.0		0.12272394258519888	20787273.0	20806662.0	-	19389	16.026963193237055	False
head15384	SM_V7_6	20822359	20823359	+	1108	1000	Smp_342570	olap	0.0	-0.19563388004074367	3.131899128524871	20708965.0	20889272.0	-	180307	1.45721759022647	False
head15391	SM_V7_6	20829800	20830800	+	638	1000	Smp_342570	olap	0.0		0.2043158912466557	20708965.0	20889272.0	-	180307	1.45721759022647	False
head15392	SM_V7_5	20832541	20833541	+	567	1000	Smp_314750	olap	0.0	0.9317031934247308	17.3390457575458	20821977.0	20896862.0	-	74885	1.2453019213177412	False
head15401	SM_V7_5	20843750	20844750	+	530	1000	Smp_314750	olap	0.0		0.2912260767827542	20821977.0	20896862.0	-	74885	1.2453019213177412	False
head15412	SM_V7_2	20854232	20855232	-	629	1000	Smp_328090	esq	10280.0		0.32006678034038627	20828826.0	20843952.0	-	15126	0.271351413377688	True
head15416	SM_V7_6	20860311	20861311	+	307	1000	Smp_342570	olap	0.0	0.4837417482278199	1.9799825553243986	20708965.0	20889272.0	-	180307	1.45721759022647	False
head15418	SM_V7_6	20865713	20866713	+	3183	1000	Smp_342570	olap	0.0		0.10877783560226224	20708965.0	20889272.0	-	180307	1.45721759022647	False
head15419	SM_V7_2	20863389	20864389	+	872	1000	Smp_328090	esq	19437.0		0.12272394258519888	20828826.0	20843952.0	-	15126	0.271351413377688	False
head1542	SM_V7_W003	308026	309026	+	234	1000	Smp_320680	esq	88054.0		0.0	205601.0	219972.0	-	14371	0.01660225387778349	False
head15421	SM_V7_4	20871104	20872104	+	952	1000	Smp_008900	esq	23637.0		0.0	20827272.0	20847467.0	-	20195	176.1468466569171	False
head15423	SM_V7_6	20871937	20872937	+	160	1000	Smp_342570	olap	0.0		0.03068098564629972	20708965.0	20889272.0	-	180307	1.45721759022647	False
head15426	SM_V7_2	20879188	20880188	+	309	1000	Smp_124450	dir	18206.0		0.02043158912466557	20898394.0	20919682.0	-	21288	8.747022189409474	False
head15427	SM_V7_4	20881456	20882456	+	202	1000	Smp_347090	dir	23247.0		0.24517906949598686	20905703.0	20931059.0	+	25356	0.3444874347815888	True
head15428	SM_V7_5	20880224	20881224	-	67	1000	Smp_314750	olap	0.0		0.24489310990205562	20821977.0	20896862.0	-	74885	1.2453019213177412	True
head15430	SM_V7_5	20883581	20884581	+	287	1000	Smp_314750	olap	0.0		0.05438891780113112	20821977.0	20896862.0	-	74885	1.2453019213177412	False
head15440	SM_V7_5	20903559	20904559	+	306	1000	Smp_314750	esq	6697.0		0.12272394258519888	20821977.0	20896862.0	-	74885	1.2453019213177412	False
head15443	SM_V7_5	20906191	20907191	-	248	1000	Smp_314750	esq	9329.0		0.31831025434811283	20821977.0	20896862.0	-	74885	1.2453019213177412	True
head15449	SM_V7_4	20916095	20917095	+	662	1000	Smp_347090	olap	0.0		0.10201496582636224	20905703.0	20931059.0	+	25356	0.3444874347815888	True
head15451	SM_V7_5	20916961	20917961	+	909	1000	Smp_314750	esq	20099.0		0.05438891780113112	20821977.0	20896862.0	-	74885	1.2453019213177412	False
head1546	SM_V7_ZW	310230	311230	+	352	1000	Smp_332820	olap	0.0	0.7970713260134447	0.7910942757907693	292799.0	445292.0	-	152493	0.38175698507328654	False
head15490	SM_V7_6	20979022	20980022	+	232	1000	Smp_016600	olap	0.0	0.28774767053003275	4.516012552914488	20969237.0	21057842.0	-	88605	1.6657880184328389	False
head15492	SM_V7_4	20985006	20986006	+	641	1000	Smp_346580	olap	0.0	0.10466950556588568	1.1400368064511315	20974076.0	21001511.0	+	27435	1.280460975137696	True
head15493	SM_V7_5	20986162	20987162	-	582	1000	Smp_144030	dir	16244.0		0.04086317824933114	21003406.0	21040050.0	+	36644	17.699971806731913	False
head15495	SM_V7_4	20988998	20989998	-	1133	1000	Smp_346580	olap	0.0	0.7651318073203716	2.215017755845753	20974076.0	21001511.0	+	27435	1.280460975137696	False
head1550	SM_V7_3	313147	314147	+	375	1000	Smp_307600	olap	0.0	0.9283710443104168	2.9547801703456917	301155.0	413622.0	-	112467	0.3367832444068225	False
head15505	SM_V7_6	21008209	21009209	+	198	1000	Smp_016600	olap	0.0	0.34976106801058754	1.6801180779979341	20969237.0	21057842.0	-	88605	1.6657880184328389	False
head15507	SM_V7_6	21009565	21010565	-	576	1000	Smp_016600	olap	0.0	0.7256725846460195	7.346540800254047	20969237.0	21057842.0	-	88605	1.6657880184328389	True
head15508	SM_V7_5	21010218	21011218	-	471	1000	Smp_144030	olap	0.0	-0.05529735084805931	2.026285436908588	21003406.0	21040050.0	+	36644	17.699971806731913	False
head15515	SM_V7_6	21018712	21019712	-	509	1000	Smp_016600	olap	0.0	-0.15565011674167212	0.39428613665743856	20969237.0	21057842.0	-	88605	1.6657880184328389	True
head15516	SM_V7_5	21019704	21020704	-	179	1000	Smp_144030	olap	0.0	0.2211205979938004	23.343233781262306	21003406.0	21040050.0	+	36644	17.699971806731913	False
head15517	SM_V7_6	21023532	21024532	+	595	1000	Smp_016600	olap	0.0		0.088556430193165	20969237.0	21057842.0	-	88605	1.6657880184328389	False
head15518	SM_V7_6	21025752	21026752	-	203	1000	Smp_016600	olap	0.0		0.08179356041726502	20969237.0	21057842.0	-	88605	1.6657880184328389	True
head15523	SM_V7_5	21028708	21029708	-	746	1000	Smp_144030	olap	0.0	0.7729525444897479	32.794602049592015	21003406.0	21040050.0	+	36644	17.699971806731913	False
head15526	SM_V7_3	21035445	21036445	+	82	1000	Smp_212410	olap	0.0		0.02719445890056556	21007229.0	21137136.0	-	129907	0.5515512139288512	False
head15529	SM_V7_3	21036983	21037983	-	601	1000	Smp_212410	olap	0.0		0.11929549523881326	21007229.0	21137136.0	-	129907	0.5515512139288512	True
head15531	SM_V7_6	21041849	21042849	+	244	1000	Smp_016600	olap	0.0		0.322933307851905	20969237.0	21057842.0	-	88605	1.6657880184328389	False
head15536	SM_V7_2	21049349	21050349	-	3188	1000	Smp_167750	olap	0.0	0.5894084389161439	4.428432425174427	21042316.0	21058325.0	+	16009	31.019645825162694	False
head15543	SM_V7_6	21058041	21059041	-	293	1000	Smp_016600	esq	199.0		0.2110029851441928	20969237.0	21057842.0	-	88605	1.6657880184328389	True
head15547	SM_V7_ZW	21064428	21065428	+	1316	1000	Smp_084270	olap	0.0		0.15566860042832226	21065055.0	21071735.0	+	6680	1.0229606969011413	True
head15550	SM_V7_6	21064845	21065845	-	570	1000	Smp_016600	esq	7003.0	0.3766274184832519	0.25153212375323974	20969237.0	21057842.0	-	88605	1.6657880184328389	True
head15553	SM_V7_6	21074611	21075611	+	415	1000	Smp_016600	esq	16769.0		0.09204295693889916	20969237.0	21057842.0	-	88605	1.6657880184328389	False
head15555	SM_V7_5	21076973	21077973	+	696	1000	Smp_040110	olap	0.0	0.18630024063228787	1.5445423069718385	21065305.0	21081712.0	-	16407	2.5781932444852256	False
head15559	SM_V7_5	21080161	21081161	+	289	1000	Smp_040110	olap	0.0	0.3123063471493486	1.0619065100247982	21065305.0	21081712.0	-	16407	2.5781932444852256	False
head15561	SM_V7_6	21080590	21081590	+	238	1000	Smp_016600	esq	22748.0		0.13945882124856196	20969237.0	21057842.0	-	88605	1.6657880184328389	False
head15564	SM_V7_5	21097321	21098321	+	399	1000	Smp_040100	olap	0.0	0.5862231942947921	3.77013464989053	21091839.0	21106864.0	+	15025	15.239066193131594	True
head15566	SM_V7_3	21104097	21105097	+	1724	1000	Smp_212410	olap	0.0		0.0914315296644439	21007229.0	21137136.0	-	129907	0.5515512139288512	False
head15568	SM_V7_ZW	21104957	21105957	+	640	1000	Smp_266720	dir	348.0		0.0	21106305.0	21168369.0	+	62064	1.7617123184491965	True
head15570	SM_V7_6	21111443	21112443	-	237	1000	Smp_131230	dir	8627.0		0.0	21121070.0	21165078.0	-	44008	3.2640941538566226	True
head15578	SM_V7_6	21120424	21121424	+	527	1000	Smp_131230	olap	0.0	-0.1511708669328453	1.248820584989606	21121070.0	21165078.0	-	44008	3.2640941538566226	False
head15583	SM_V7_3	21128536	21129536	+	191	1000	Smp_212410	olap	0.0		0.6426593674094444	21007229.0	21137136.0	-	129907	0.5515512139288512	False
head15585	SM_V7_6	21130230	21131230	+	115	1000	Smp_131230	olap	0.0		0.11586704789242765	21121070.0	21165078.0	-	44008	3.2640941538566226	False
head15586	SM_V7_ZW	21128457	21129457	-	1101	1000	Smp_266720	olap	0.0		0.4976867869312664	21106305.0	21168369.0	+	62064	1.7617123184491965	False
head15587	SM_V7_6	21133526	21134526	+	273	1000	Smp_131230	olap	0.0	0.39940576999159627	0.9535238962842887	21121070.0	21165078.0	-	44008	3.2640941538566226	False
head15588	SM_V7_5	21138094	21139094	-	538	1000	Smp_144020	olap	0.0		0.37984058637526774	21110160.0	21207135.0	-	96975	0.6192191304020191	True
head15612	SM_V7_4	21178668	21179668	+	549	1000	Smp_008850	dir	21123.0		0.24144437697258528	21200791.0	21202975.0	+	2184	6.173756476684015	True
head15613	SM_V7_2	21177489	21178489	-	1777	1000	Smp_124390	olap	0.0	0.6142799487131597	3.744096351125308	21174858.0	21197281.0	+	22423	11.786661158766979	False
head15618	SM_V7_6	21189442	21190442	+	787	1000	Smp_016630	olap	0.0	0.9514775946143954	33.40862031439731	21169851.0	21227698.0	-	57847	20.293681655138933	False
head1562	SM_V7_3	321013	322013	+	579	1000	Smp_307600	olap	0.0	0.9402976025331106	1.538503691139883	301155.0	413622.0	-	112467	0.3367832444068225	False
head15620	SM_V7_3	21194203	21195203	-	217	1000	Smp_078780	dir	11837.0		0.03068098564629972	21207040.0	21220378.0	+	13338	31.828206735502206	False
head15622	SM_V7_ZW	21194419	21195419	-	144	1000	Smp_192670	dir	18486.0		0.0	21213905.0	21215191.0	-	1286	0.6187032249110928	True
head15626	SM_V7_2	21204993	21205993	+	2551	1000	Smp_004170	dir	3835.0		0.06136197129259944	21209828.0	21219897.0	+	10069	16.58284712869761	True
head15630	SM_V7_3	21212035	21213035	+	1891	1000	Smp_078780	olap	0.0	0.4085029352568198	1.2201359429746457	21207040.0	21220378.0	+	13338	31.828206735502206	True
head15631	SM_V7_4	21217458	21218458	+	401	1000	Smp_008850	esq	14483.0		0.11575088909373056	21200791.0	21202975.0	+	2184	6.173756476684015	True
head15632	SM_V7_1	21215642	21216642	-	518	1000	Smp_163550	esq	3643.0	0.7552706259429165	1.1411294875380604	21179716.0	21211999.0	-	32283	4.411292160856541	True
head15637	SM_V7_5	21226372	21227372	-	757	1000	Smp_040080	olap	0.0	-0.26194449321159	2.816117589578063	21215789.0	21242596.0	+	26807	15.004031554231226	False
head15643	SM_V7_6	21228546	21229546	-	3186	1000	Smp_016630	esq	848.0	0.3198528774950157	1.0209918028284428	21169851.0	21227698.0	-	57847	20.293681655138933	True
head15646	SM_V7_6	21239155	21240155	+	3189	1000	Smp_317600	dir	9572.0		0.6802453094469654	21249727.0	21255748.0	-	6021	44.16229499515003	False
head15648	SM_V7_ZW	21240809	21241809	+	386	1000	Smp_095290	olap	0.0	0.4907975997945863	0.5957168547140166	21238897.0	21266751.0	-	27854	0.35253738744601737	False
head15658	SM_V7_1	21257563	21258563	-	3197	1000	Smp_248140	dir	15022.0		0.0	21273585.0	21277712.0	+	4127	160.4449385646699	False
head15660	SM_V7_ZW	21271058	21272058	-	465	1000	Smp_095290	esq	4307.0		0.0	21238897.0	21266751.0	-	27854	0.35253738744601737	True
head15669	SM_V7_ZW	21285001	21286001	-	3187	1000	Smp_095290	esq	18250.0		0.0	21238897.0	21266751.0	-	27854	0.35253738744601737	True
head15673	SM_V7_4	21299027	21300027	-	505	1000	Smp_198100	dir	25040.0		0.4480648817879861	21325067.0	21325174.0	+	107	0.0	False
head15678	SM_V7_5	21308105	21309105	+	83	1000	Smp_143980	olap	0.0	-0.24793445420757845	4.1201338338463085	21294540.0	21368665.0	-	74125	7.640874242605836	False
head15680	SM_V7_ZW	21315559	21316559	+	121	1000	Smp_174380	dir	32586.0		0.4650266486213957	21349145.0	21386465.0	+	37320	1.8168984392091827	True
head15681	SM_V7_ZW	21314562	21315562	-	858	1000	Smp_174380	dir	33583.0		0.0	21349145.0	21386465.0	+	37320	1.8168984392091827	False
head15683	SM_V7_4	21318155	21319155	+	710	1000	Smp_198100	dir	5912.0		0.0	21325067.0	21325174.0	+	107	0.0	True
head15687	SM_V7_2	21322673	21323673	+	508	1000	Smp_342040	esq	18849.0		0.0	21267589.0	21303824.0	-	36235	0.5388012144139058	False
head15688	SM_V7_6	21321136	21322136	-	207	1000	Smp_131250	olap	0.0		0.24476012945808562	21259172.0	21334853.0	+	75681	11.290638052334003	False
head15689	SM_V7_3	21329537	21330537	+	3185	1000	Smp_345520	esq	36566.0	0.20405639622807611	2.1902012072331916	21281070.0	21292971.0	+	11901	8.171861032746735	True
